block_num,tx_hash,from,to,detect_time,attack_signals,selector,has_asset_impact
25939221,0x5975130386e111b0dfcb101bc15a7ec9565fb5fb791eae547a0d05812a96f3b6,0xe4faaa80ccf723976655c1815386d1b13303cc64,0x00000002a22b28512cf6e221e0c94259d7132ee9,2026-09-09T19:04:45,dense_internal_fund_flow;complex_trace;high_gas_used_context,0x69ae7873,true
25939221,0x6169f2153e28b354772c55359f37227f3f1b0b8b275f464e6bce41b1b8a09de4,0x3db098436a9bd4dfd285d2289bac1f2cdb3f374e,0xca11bde05977b3631167028862be2a173976ca11,2026-09-09T19:04:45,very_complex_trace;high_gas_used_context,0x82ad56cb,false
25939221,0xb79197e0c37d2ca3984d844026cf5bbe558c74342c9c273ab5cd536ca400cdc8,0x5b43453fce04b92e190f391a83136bfbecedefd1,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,2026-09-09T19:04:45,dense_internal_fund_flow;large_erc20_asset_flow;token_activity_burst,0x000000c3,true
25939221,0xda24b8a7c9008a458ea20b82dce34808004e14c8ec6661ae752d12b764bf2047,0xe7bf0c38e866afb8bc3d3ed11412b43cb193cb46,0x8f5835e9d756c9bd934bce527157a4b0ef3c5cb7,2026-09-09T19:04:45,large_erc20_asset_flow,0x4a7cf362,true
25939221,0x040d133a5999275e7576c89703599803bcbcba345eae72f30df0a0ed5a1428b1,0x77746d6ffa0bf81eda08b16826d9b1e3068b593c,0x555ce236c0220695b68341bc48c68d52210cc35b,2026-09-09T19:04:46,large_erc20_asset_flow;complex_trace,0xc3c16ee4,true
25939221,0x8a829b334993582e07380943d30e4f732025d3f2749b5d108feaa9f03b30dfab,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:04:46,complex_trace;high_gas_used_context,0x069d1525,false
25939221,0xb16344cb4ac37e4eb2018265c01cfba0e4f99ed8b1992a1b20629344a918c955,0x062ce42cae04c51d04e77e3d64cc8953a2296ffe,0x8a25a24ede9482c4fc0738f99611be58f1c839ab,2026-09-09T19:04:46,large_erc20_asset_flow;complex_trace,0x6a761202,true
25939221,0xab58c8e408df308fbfd7f672c68e19dbebe0bef46b5df2c08c398887de337e74,0x7b49bc3ebbdf7322f31c6449320382bbec3be1b6,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,2026-09-09T19:04:47,complex_trace;approval_burst,0x146ee74d,false
25939221,0xb0d971466b8f6643a895ed25a22efd9743afe4c423306b37b7efa96c8bfcfd54,0x5c096ef846447cb935c5d247e4ab2a867ecc33a9,0x00000f91109c4d0007e90000d9facad5298a0cac,2026-09-09T19:04:47,large_erc20_asset_flow;very_complex_trace;high_gas_used_context;token_activity_burst;approval_burst,0x00000000,true
25939221,0xbd62103f33abb0a3c6f9cc523a6c02dc2786cb19efd44b5b91558062de02f06f,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:04:47,selfdestruct_context,0x6aa134df,true
25939222,0x15061c0fd0021ba1c33d7e5b4d2929700898691524706efe7b4c3a0b060ea7b0,0x08b00ceee2fb66029b53d76110b19eeaabfd1e65,0x3154cf16ccdb4c6d922629664174b904d80f2c35,2026-09-09T19:04:49,dense_internal_fund_flow;complex_trace,0x9a2ac6d5,true
25939222,0xc2a44cdc766c766e7af56d5aa7532d6cca6cb3e5901a665ae5b6add6c5b3cb48,0xe4faaa80ccf723976655c1815386d1b13303cc64,0x00000002a22b28512cf6e221e0c94259d7132ee9,2026-09-09T19:04:49,dense_internal_fund_flow;complex_trace;high_gas_used_context,0x69ae7873,true
25939222,0xd55688cd6cf07a5e357f53e0514db3d1a394f805ad526ec64282c9b448fd6dc9,0x64b230d4d75a8f12fa6c252b1e46c57a196e8833,0xe742f9df04a61ac0a6aea0b87d3c3b96ac6eea88,2026-09-09T19:04:50,large_erc20_asset_flow,0x87614bb9,true
25939222,0xea0fdbd00fe95c8db7f91c5246e74a56a16267919883369d2cd5f54ef929e568,0xbc531d87a324cdf30232541b1c185bd1cebc732c,0x8feab81d36e7576107d5de0758c1b839be31b4f6,2026-09-09T19:04:51,complex_trace;high_gas_used_context,0x0c307f76,true
25939222,0x0a19be444a732d8988c39e5c6bda2f40caa5c8243de05b1eb72400f014d3a4a7,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:04:52,selfdestruct_context,0x6aa134eb,true
25939222,0x27c8927c7404d6971f6119dca9ed0ac873ce0a4904a397348f36aea31a888b10,0x80d04079ffc53eb14edbeeb37279d126f45552df,0x9ac2232664b6d318b429b6109444b6c8bd7eb3f1,2026-09-09T19:04:52,repeated_internal_token_drain;dense_internal_fund_flow;complex_trace;token_activity_burst;repeated_risky_internal_calls,0x8aaa8f3b,true
25939222,0xd6ecce98ce08b61dfa905b5ac491ab51cccc4006a0112f8040bef6cc6a6d2a55,0x440888714a6afed60ff44e9975a96e6a36f7fac4,0x29f88f308f9fdbdf009e23817adf0e69ef3e88f8,2026-09-09T19:04:52,cyclic_dex_swap_profit;complex_trace,0x48d840ec,true
25939222,0xd9413e601106f400b3424d61dcca672005f457a38a3278c03f49b54a941be3ad,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:04:52,complex_trace;high_gas_used_context,0x069d1525,false
25939223,0x51a01e243cba97e03dcad491b5c7d2060cafca1f06803c77dd70a28c3ec4ea12,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:05:26,complex_trace;high_gas_used_context,0x069d1525,false
25939223,0x52ad2bb07a76a574116c2ffe5a428995f77a3d03d1fcfccd20a03164b771f541,0xe4faaa80ccf723976655c1815386d1b13303cc64,0x00000002a22b28512cf6e221e0c94259d7132ee9,2026-09-09T19:05:26,dense_internal_fund_flow;complex_trace;high_gas_used_context,0x69ae7873,true
25939223,0xfe4c67e0560b872726599b2d5179c335aaa3a655e85376e725d692c34c494449,0xbc545f44c5c8ddd5327bac91ddc9b4f2b023a46f,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,2026-09-09T19:05:26,dense_internal_fund_flow,0xd984396a,true
25939223,0x13facc48a1e11cb79e0b7fe442b1c58d0b3c3edd766edaf6e051687f1804d624,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:05:50,selfdestruct_context,0x6aa134f7,true
25939224,0x16edeb5395692b7992c999e81c09456855f7ff615c8d7b8d7ccafff646202253,0x59aab1bd0d26290274398c07b55955c15425e16b,0x00fe78205f5f0e63b8ad2b2ae5337f538a610e04,2026-09-09T19:05:53,complex_trace;high_gas_used_context,0x34fcd5be,false
25939225,0x6ba5d9468f0da3ae0379f810e7c7bc07552f023ec212cd2ffcf75480d669bda3,0xe4faaa80ccf723976655c1815386d1b13303cc64,0x00000002a22b28512cf6e221e0c94259d7132ee9,2026-09-09T19:06:27,dense_internal_fund_flow;complex_trace;high_gas_used_context,0x69ae7873,true
25939225,0x6f545f61485af85283c1d9cc483d4359b43ca7474450229b627a91b4b01e5a6c,0x0d072757c550c3125aaa02392969f74f38b70737,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,2026-09-09T19:06:27,dense_internal_fund_flow;complex_trace;high_gas_used_context;token_activity_burst,0x80c65808,true
25939225,0x8c9425e29b6c3f0238bf3338a8b62d6260bd6c7b600bb91b61435e5860189e2f,0x4337017d2e3f5e4160a27f6fdbdc38719343c62f,0x0000000071727de22e5e9d8baf0edac6f37da032,2026-09-09T19:06:48,large_erc20_asset_flow,0x765e827f,true
25939225,0xce84da1daa35badc8b373c882ba0f48523fa034e0f980f4ba59aeb8c06d9797a,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:06:48,complex_trace;high_gas_used_context,0x069d1525,false
25939225,0xdcb4dc42885ae916fdf8f1da992880d34a2bccd8d788e3bc722f3e3c280849e2,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:06:48,complex_trace;high_gas_used_context,0x069d1525,false
25939225,0x1662acc6ba38a8d47328b90a772b64f95a7e07ea1767cd0fb15c0f97330053f0,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:06:59,selfdestruct_context,0x6aa1350f,true
25939225,0x292675b3acb87cbb1718fe14750e169a5d599b856745f9460aa23b338eb9e986,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:06:59,selfdestruct_context,0x6aa1350f,true
25939225,0xc8c66a4a414ba76072dc255e8217585b09429c5baef35f0d66f705357238ff98,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:06:59,selfdestruct_context,0x6aa1350f,true
25939226,0x80c795cc8007d5c2112e29856129b144a70737fac3c8d4b9fcb56b37c66c3655,0xc43261b7414a3f72f6338c13690471ceb73ee74b,0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,2026-09-09T19:07:33,dense_internal_fund_flow,0xb438689f,true
25939226,0x20112a2e5426df54742dd5a8d20fe53924af1d016ffc43c6a1f9e02ee4e262f1,0x59aab1bd0d26290274398c07b55955c15425e16b,0x00fe78205f5f0e63b8ad2b2ae5337f538a610e04,2026-09-09T19:07:34,complex_trace;high_gas_used_context,0x34fcd5be,false
25939227,0x185d5b90a17778a2b3c40fb87bc8ae9113b0799985e9d9d70813c7df279937a8,0x1c778f0bd9a2f5bf3b6f7dd1e35b8a56c35572d3,0x0000000000001ff3684f28c67538d4d072c22734,2026-09-09T19:08:08,large_erc20_asset_flow;complex_trace;token_activity_burst,0x2213bc0b,true
25939227,0x1d864e1068504b49631f98eddc406f18d61d204903bccf993da3cd89c1280750,0xe4faaa80ccf723976655c1815386d1b13303cc64,0x00000002a22b28512cf6e221e0c94259d7132ee9,2026-09-09T19:08:08,dense_internal_fund_flow;complex_trace;high_gas_used_context,0x69ae7873,true
25939227,0x32bdfb7a0bae83311c10cab4734a74b2c374dba41e5be569dd1faa08f0bf51eb,0x062ce42cae04c51d04e77e3d64cc8953a2296ffe,0x8a25a24ede9482c4fc0738f99611be58f1c839ab,2026-09-09T19:08:08,large_erc20_asset_flow;complex_trace,0x6a761202,true
25939227,0x45e96f921e08dffe6b7861d825b3bd2e22c6ffffec154d7dde620c54efa5a4a4,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:08:08,complex_trace;high_gas_used_context,0x069d1525,false
25939227,0x8d38bf5a61a54fff3e0ddb40cc05c9e7019a3882e069d9df475e129af63a6dc0,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:08:08,complex_trace;high_gas_used_context,0x069d1525,false
25939227,0xa5648d363cebe34e3953f34daf12b5f2c948d2a2fbd89d3d6e632444f0aeb48f,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:08:08,selfdestruct_context,0x6aa13527,true
25939227,0xa652561b80973b6295a2e9a22233574f9f43f94d66b6cc5b17ab7a7fe79ef021,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:08:08,selfdestruct_context,0x6aa13527,true
25939227,0xa88bdb5a77a2b763fbfb226344dd6b6bc1416a260804c0bed4e8012282c86fb9,0xdadb0d80178819f2319190d340ce9a924f783711,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-09T19:08:08,selfdestruct_context,0x6aa13527,true
25939228,0x55d22488ab286c71a9213ecbb1d0144266aeeca38a721f5ca6a9448f82329081,0xe4faaa80ccf723976655c1815386d1b13303cc64,0x00000002a22b28512cf6e221e0c94259d7132ee9,2026-09-09T19:08:48,dense_internal_fund_flow;complex_trace;high_gas_used_context,0x69ae7873,true
25939228,0xfd75b2d7ea19054a8797803c1601086fab383048dc744c8a63ae94c32681e7f8,0xe487832018fbd594c84f1db3dfac61cde98a5f36,0x91ff8bbd8ebb07893010d50a48a1609e5ebd8e34,2026-09-09T19:08:48,complex_trace;high_gas_used_context,0x069d1525,false
