block_num,tx_hash,from,to,detect_time,attack_signals,selector,has_asset_impact
25966002,0xced011c4b13a9c524e5061f56dcf379542ad93a1f35d8ea10e14b54061fc54e2,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2026-09-13T12:15:15,dense_internal_fund_flow,0x1a1da075,true
25966002,0x169a98836267a9398c56294c4fc3f023c493c34b35a5029da0560e7e4a372303,0xed875fa33330a65cd95c3fa50a1bf3ef7f0d1c25,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,2026-09-13T12:15:17,large_erc20_asset_flow;complex_trace;high_gas_used_context;token_activity_burst,0xe21fd0e9,true
25966002,0x1f3eecece208cb8fa1b229b7a0c845e6c5818b13fd8225ab023d74dcc51aa76b,0x883a95fdf8df78e7128fced0e9d931a687ff542f,0x6f714629052538051c41d5965369bec0eea594e3,2026-09-13T12:15:17,complex_trace;high_gas_used_context,0x586146e0,false
25966002,0xee625f0ea877da771de1c1292ef3519fdd22759ed10ce71bed900205b04400be,0xb6ef56a97bc34df8e1b31d82f8e92a1d0fefcabf,0x4313c378cc91ea583c91387b9216e2c03096b27f,2026-09-13T12:15:17,dense_internal_fund_flow;complex_trace,0xeffbec13,true
25966002,0x09e0f72948127f479f42b6ac3cc057ecbab585a12b6647de83c3b8ca9df7edc6,0xbe0b407782a7599380fa726db315340126d62229,0x4d2fb5f8ec243fde4df1a9678b82238570c7e0e4,2026-09-13T12:15:46,high_gas_used_context;token_activity_burst,0x6a761202,false
25966002,0x54dede58a47f352893a3e1868675f10e5fef49cfcc92b8fc8c47301f18c69dc4,0x2c0c5d6c0a86a0e10dfe77bfe500117498fdf862,0xd33483cef1079c0912d31db73c7a4ed7556e9385,2026-09-13T12:15:49,repeated_internal_token_drain;dense_internal_fund_flow;very_complex_trace;high_gas_used_context;token_activity_burst;repeated_risky_internal_calls,0x62cc6b74,true
25966002,0xc5588fd6c85b72634d7350170424e9d61c33b6690584d26336f62e67ae382fc8,0x99ca052fd64dd07ef904410861556163bb839f7d,0xc10fc8fa761285fa3fa25aafcc10a54456ee8919,2026-09-13T12:15:49,complex_trace;high_gas_used_context,0xa9059cbb,false
25966002,0xe0a15d4b51df150de15020ff99070d190740a3b999a4b599f9b7def4bfdf54be,0xac5c669377e6e0a70acaa91c43452e0d4166f542,0x6f82574738a1a91fa7c04a913447a6e7d66e21b0,2026-09-13T12:15:49,complex_trace;approval_burst,0x418f0200,false
25966002,0xf13acd94ce20b9dae445678e63088bada46b8cb9e0a78a6d5d79630ed3a63542,0xac5c669377e6e0a70acaa91c43452e0d4166f542,0x6f82574738a1a91fa7c04a913447a6e7d66e21b0,2026-09-13T12:15:49,complex_trace;approval_burst,0x418f0200,false
25966002,0xfa2b0a776a09210292ebf777cd97be5c1b304d0f68b1296352bac183ab4911e5,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xfeeeeee44046c3f61a8cc081e0918ef0de0a7ffc,2026-09-13T12:15:49,selfdestruct_context,0x6aa620f7,true
